57930.000000 	 h44857c1:3 	 11.964138  	 7 	 12.850424  	 8 
57930.000000 	 h7901c1:3 	 13.984577  	 7 	 13.984577  	 7 
57930.000000 	 h74725c1:3 	 5.925446  	 3 	 5.925446  	 3 
57930.000000 	 h69766c1:3 	 12.516531  	 7 	 12.516531  	 7 
57930.000000 	 h32435c1:3 	 5.895501  	 3 	 5.895501  	 3 
57930.000000 	 h53877c1:3 	 2.191785  	 1 	 2.191785  	 1 
57930.000000 	 carIn26366:1 	 6.634189  	 4 	 6.634189  	 4 
57930.000000 	 h67478c1:3 	 12.945289  	 7 	 12.945289  	 7 
57930.000000 	 h61035c1:3 	 12.815614  	 7 	 12.815614  	 7 
57930.000000 	 h47895c1:2 	 5.580756  	 3 	 5.580756  	 3 
57930.000000 	 h2271c2:3 	 12.299108  	 7 	 13.265242  	 8 
57930.000000 	 h41083c2:3 	 5.069523  	 3 	 5.069523  	 3 
57930.000000 	 h34725c1:3 	 14.190537  	 7 	 14.190537  	 7 
57930.000000 	 h11117c1:3 	 5.839391  	 3 	 5.839391  	 3 
57930.000000 	 h33051c1:3 	 10.173745  	 6 	 11.064974  	 7 
57930.000000 	 h55747c2:3 	 18.064355  	 9 	 19.118116  	 10 
57945.000000 	 h15369c1:3 	 7.235532  	 2 	 7.235532  	 2 
57945.000000 	 h40708c1:3 	 17.450015  	 10 	 18.628007  	 11 
57945.000000 	 h30144c1:3 	 12.679660  	 8 	 13.304857  	 9 
57945.000000 	 h64012c1:1 	 14.764202  	 8 	 16.078187  	 9 
57945.000000 	 h34725c1:3 	 12.758772  	 6 	 13.632566  	 7 
57945.000000 	 h4227c2:3 	 6.977466  	 4 	 6.977466  	 4 
57945.000000 	 h2271c2:3 	 9.973871  	 6 	 10.978197  	 8 
57945.000000 	 h26224c1:3 	 8.218610  	 5 	 8.218610  	 5 
57945.000000 	 h35103c1:1 	 13.859226  	 8 	 15.026425  	 9 
57945.000000 	 randUni10099:1 	 9.999862  	 6 	 11.010257  	 8 
57945.000000 	 h53877c1:3 	 4.322706  	 2 	 4.322706  	 2 
57945.000000 	 h41083c2:3 	 5.251567  	 3 	 5.251567  	 3 
57945.000000 	 h69056c1:3 	 8.218391  	 5 	 8.218391  	 5 
57945.000000 	 h8068c2:3 	 13.424570  	 8 	 14.616540  	 9 
57945.000000 	 h2478c1:3 	 11.616943  	 6 	 12.285599  	 7 
57945.000000 	 h31852c1:3 	 17.931915  	 9 	 19.499278  	 10 
